zona,distrito,provincia,canton,parroquia,tipo_educacion,amie,institucion,sostenimiento,jurisdiccion,regimen,zona_inec,nivel_educacion,nro_niños_iniciales,aux_año_dotacion,aux_t_ie,md_año_dotacion,md_paralelos,md_monto_usd,m_año_dotacion,m_tipo_ambiente,m_monto_usd,je_año_dotacion,je_cantidad,je_monto_usd,aux_ie_material,latitud,longitud
8,09D06,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01353,ESCUELA DE EDUCACION BASICA FISCAL ANGEL FELICISIMO ROJAS,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,101,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.157250019,-79.93939195
8,09D06,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01384,UNIDAD EDUCATIVA FISCAL PROF WASHINGTON YANEZ ALOMOTO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,25,2026,1,2026,1,2918.26,2026,1,1528.0,0,0,0.0,ML_Mo,-2.136680028,-79.93750104
8,09D06,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01392,ESCUELA DE EDUCACION BASICA FISCAL LEYLA MORAN DE LADD,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,54,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.135566916,-79.94408801
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01423,ESCUELA DE EDUCACION BASICA FISCAL REMIGIO CRESPO TORAL,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,108,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.114850306,-79.96964818
8,09D06,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01465,ESCUELA DE  EDUCACION BASICA FISCAL HEROES DE TARQUI,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,26,2026,1,2026,1,2918.26,2026,1,1528.0,0,0,0.0,ML_Mo,-2.124346039,-79.93932502
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01479,ESCUELA DE EDUCACION  BASICA FISCAL NÉSTOR CAMPUZANO MENDOZA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,196,2026,1,2026,7,20427.82,2026,7,10696.0,2026,1,5748.0,ML_Mo_JE,-2.099503975,-79.95462244
8,09D05,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01487,ESCUELA DE EDUCACION BASICA FISCAL REPUBLICA DE EL SALVADOR,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,48,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.13072337,-79.88032873
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01511,ESCUELA DE EDUCACION BASICA FISCAL MARITZA THALIA ALBAN QUIÑONEZ DE ARROBO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,100,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.102498795,-79.95794956
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01521,ESCUELA DE EDUCACION BASICA FISCAL HUMBERTO MORE,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,105,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-2.102427815,-79.95234796
8,09D05,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01554,ESCUELA DE EDUCACION BASICA FISCAL LEON DE FEBRES CORDERO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,24,2026,1,2026,1,2918.26,2026,1,1528.0,2026,1,5748.0,ML_Mo_JE,-2.15335565,-79.88735008
8,09D06,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01568,ESCUELA DE EDUCACION BASICA FISCAL EDUARDO ESTRELLA AGUIRRE,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,100,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-2.128246015,-79.94148001
8,09D07,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01574,ESCUELA DE EDUCACIÓN BÁSICA FISCAL ELIAS MUÑOZ VICUÑA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,105,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-2.086472172,-79.92755555
8,09D06,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01602,UNIDAD EDUCATIVA FISCAL CARLOS MONTEVERDE ROMERO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,50,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.187977011,-79.90175598
8,09D05,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01681,ESCUELA DE EDUCACIÓN BÁSICA FISCAL EMMA ESPERANZA ORTIZ BERMEO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,109,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-2.127216112,-79.89735053
8,09D07,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01688,ESCUELA DE EDUCACION BASICA FISCAL MARIA EUGENIA PUIG LINCE,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,50,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.087023684,-79.9361647
8,09D06,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01697,ESCUELA DE EDUCACION BASICA FISCAL DRA MAURA CASTRO DE MARIN,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,75,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-2.126839189,-79.92617996
8,09D06,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01717,ESCUELA DE EDUCACION BASICA FISCAL ELIAS RIVERO GONGORA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,105,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.128805973,-79.92398796
8,09D06,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01745,UNIDAD EDUCATIVA FISCAL JOSE MARTINEZ QUEIROLO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,219,2026,1,2026,8,23346.08,2026,8,12224.0,0,0,0.0,ML_Mo,-2.121134028,-79.91918303
8,09D05,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01752,UNIDAD EDUCATIVA FISCAL PROVINCIA DE TUNGURAHUA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,25,2026,1,2026,1,2918.26,2026,1,1528.0,2026,1,5748.0,ML_Mo_JE,-2.138913362,-79.88671208
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01775,ESCUELA DE EDUCACION BASICA  FISCAL GUADALUPE LARRIVA GONZALEZ,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,220,2026,1,2026,8,23346.08,2026,8,12224.0,2026,1,5748.0,ML_Mo_JE,-2.108904485,-79.95779353
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01792,ESCUELA DE EDUCACION BASICA FISCAL LUCILA ARAUJO Y GARCIA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,50,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.085610972,-79.9657629
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01798,UNIDAD EDUCATIVA FISCAL  FERMIN VERA ROJAS,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,95,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-2.096183984,-79.96117485
8,09D06,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01802,ESCUELA DE EDUCACION BASICA FISCAL MARIA BARQUET DE ISAIAS,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,50,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.125375009,-79.93466402
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01803,UNIDAD EDUCATIVA  FISCAL ADALBERTO ORTIZ QUIÑONEZ,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,102,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-2.12428929,-79.96863687
8,09D07,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01868,UNIDAD EDUCATIVA FISCAL LUIS ALFREDO NOBOA ICAZA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,161,2026,1,2026,6,17509.56,2026,6,9168.0,0,0,0.0,ML_Mo,-2.081888847,-79.92727777
8,09D06,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01882,UNIDAD EDUCATIVA FISCAL FUERTE MILITAR HUANCAVILCA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,74,2026,1,2026,3,8754.78,2026,3,4584.0,2026,1,5748.0,ML_Mo_JE,-2.114221037,-79.92656899
8,09D06,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01913,UNIDAD EDUCATIVA FISCAL CLARA BRUNO DE PIANA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,50,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.152747969,-79.93623501
8,09D03,GUAYAS,GUAYAQUIL,URDANETA,Ordinario,09H01924,ESCUELA DE EDUCACION BASICA FISCAL ROSA BORJA DE IZQUIERDO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,50,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.194916213,-79.90399965
8,09D03,GUAYAS,GUAYAQUIL,URDANETA,Ordinario,09H01927,ESCUELA DE EDUCACIÓN BASICA  FISCAL DR. RAUL CLEMENTE HUERTA RENDON,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,76,2026,1,2026,3,8754.78,2026,3,4584.0,2026,1,5748.0,ML_Mo_JE,-2.191079453,-79.90447441
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H01948,ESCUELA DE EDUCACION BASICA FISCAL ESTADOS UNIDOS,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,51,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.093170069,-79.95444116
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02005,ESCUELA DE EDUCACION BASICA COMPLETA FISCAL ANA VILLAMIL ICAZA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,46,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.218212869,-79.89651708
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02013,ESCUELA DE EDUCACION BASICA FISCAL CARLOS URGILES GONZALEZ,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,80,2026,1,2026,3,8754.78,2026,3,4584.0,2026,1,5748.0,ML_Mo_JE,-2.266234078,-79.88274576
8,09D02,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02018,ESCUELA DE EDUCACIÓN BÁSICA FISCAL ISABEL HERRERÍA HERRERÍA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,106,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-2.226769113,-79.91851163
8,09D03,GUAYAS,GUAYAQUIL,GARCIA MORENO,Ordinario,09H02032,UNIDAD EDUCATIVA FISCAL JOSE ALFREDO LLERENA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,75,2026,1,2026,3,8754.78,2026,3,4584.0,2026,1,5748.0,ML_Mo_JE,-2.220522848,-79.89933402
8,09D02,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02036,ESCUELA DE EDUCACIÓN BÁSICA FISCAL SARGENTO GABRIEL SOLIS MOREIRA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,50,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.249849374,-79.92468879
8,09D02,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02056,ESCUELA DE EDUCACION BASICA FISCAL HEROES DEL CENEPA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,51,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.242029183,-79.91721659
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02067,ESCUELA DE EDUCACION BASICA FISCAL ANTONIO JOSE DE SUCRE,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,44,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.214100418,-79.89180504
8,09D02,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02076,ESCUELA DE EDUCACION BASICA FISCAL ECUADOR ANTARTICO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,120,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.242241037,-79.92687617
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02083,ESCUELA DE EDUCACIÓN BÁSICA FISCAL RIO PUTUMAYO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,50,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.272681242,-79.87848164
8,09D02,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02086,CENTRO DE EDUCACION INICIAL FISCAL FRANCISCO GRANIZO RIBADENEIRA,FISCAL,Intercultural,COSTA,Urbana,Inicial,209,2026,1,2026,8,23346.08,2026,8,12224.0,0,0,0.0,ML_Mo,-2.226968852,-79.91022529
8,09D07,GUAYAS,GUAYAQUIL,PASCUALES,Ordinario,09H02134,UNIDAD EDUCATIVA FISCAL ALEJO LASCANO BAHAMONDE,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,25,2026,1,2026,1,2918.26,2026,1,1528.0,0,0,0.0,ML_Mo,-2.048142306,-79.94937865
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02183,ESCUELA DE EDUCACION BASICA FISCAL LUIS VARGAS TORRES,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,51,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.271274414,-79.87606054
8,09D02,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02207,ESCUELA DE EDUCACION BASICA FISCAL PROVINCIA DE EL ORO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,85,2026,1,2026,3,8754.78,2026,3,4584.0,2026,1,5748.0,ML_Mo_JE,-2.243156131,-79.91449632
8,09D02,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02254,ESCUELA DE EDUCACION BASICA FISCAL JOSE SALCEDO DELGADO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,106,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.234961277,-79.90270029
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02295,ESCUELA DE EDUCACION BASICA FISCAL BLANCA GOETTA DE ORDOÑEZ,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,78,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-2.271475797,-79.89182255
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02325,ESCUELA DE EDUCACIÓN BÁSICA FISCAL DR CARLOS ORTIZ MACÍAS,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,55,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.285169523,-79.88794024
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02352,ESCUELA DE EDUCACION BASICA FISCAL MERCEDES GONZALEZ DE MOSCOSO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,25,2026,1,2026,1,2918.26,2026,1,1528.0,0,0,0.0,ML_Mo,-2.239658689,-79.88895556
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02360,ESCUELA DE EDUCACION BASICA COMPLETA FISCAL JOSE HERBOSO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,105,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.240516019,-79.89275723
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02363,ESCUELA DE EDUCACION BASICA FISCAL FRANCISCO FALQUEZ AMPUERO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,38,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.219520112,-79.88857548
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02364,ESCUELA DE EDUCACION BASICA FISCAL CLARA WITHER FERRETTI,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,201,2026,1,2026,8,23346.08,2026,8,12224.0,2026,1,5748.0,ML_Mo_JE,-2.251846083,-79.88587129
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02378,"UNIDAD EDUCATIVA FISCAL ""DRA. MARIA LUISA MARISCAL DE GUEVARA""",FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,55,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.256270603,-79.87375532
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02401,ESCUELA DE EDUCACION BASICA FISCAL CIUDAD DE MACHALA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,50,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.267114332,-79.87710215
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02423,ESCUELA DE EDUCACION BASICA FISCAL FLORA SALAZAR DE LOOR,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,50,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.263710524,-79.89440756
8,09D02,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02443,ESCUELA DE EDUCACIÓN BÁSICA FISCAL DRA BERTHA VALVERDE DE DUARTE,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,50,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.232121663,-79.91927536
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02449,ESCUELA DE EDUCACION BASICA FISCAL ALFREDO BARANDEARAN SAMANIEGO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,51,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.278190331,-79.87578776
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02451,UNIDAD EDUCATIVA FISCAL CIUDAD DE RIOBAMBA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,108,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.282316579,-79.88502737
8,09D02,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02453,ESCUELA DE EDUCACIÓN BÁSICA FISCAL LUIS FELIPE HERNANDEZ TELLO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,49,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.238384332,-79.9204632
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H02463,UNIDAD EDUCATIVA FISCAL MIGUEL DONOSO PAREJA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,217,2026,1,2026,8,23346.08,2026,8,12224.0,2026,1,5748.0,ML_Mo_JE,-2.115056139,-79.98183965
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02480,ESCUELA DE EDUCACION BASICA FISCAL HEROES DE PAQUISHA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,188,2026,1,2026,8,23346.08,2026,8,12224.0,2026,1,5748.0,ML_Mo_JE,-2.255216709,-79.88237419
8,09D02,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02488,ESCUELA DE EDUCACIÓN BÁSICA FISCAL CIUDAD DE CUENCA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,50,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.252667414,-79.90055788
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02503,ESCUELA DE EDUCACION BASICA FISCAL GUILLERMO SOTO ZATIZABAL,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,103,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.259881054,-79.87801932
8,09D01,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02510,ESCUELA DE EDUCACION BASICA FISCAL DR  MODESTO  CHAVEZ  FRANCO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,38,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.219580915,-79.8972479
8,09D02,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02526,UNIDAD EDUCATIVA FISCAL JAIME ROLDOS AGUILERA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,120,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-2.257053971,-79.89751124
8,09D02,GUAYAS,GUAYAQUIL,XIMENA,Ordinario,09H02617,UNIDAD EDUCATIVA FISCAL LUIS PAUTA RODRÍGUEZ,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,121,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.235959553,-79.92042892
8,09D09,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H02636,ESCUELA DE EDUCACION BASICA LIBERTADOR BOLIVAR,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,100,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.2172546,-80.08129557
8,09D09,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H02639,UNIDAD EDUCATIVA FISCAL PUERTO HONDO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,50,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.192033216,-80.0252178
8,09D09,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H02649,ESCUELA DE EDUCACION BASICA FISCAL NUEVA ESPERANZA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,49,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.190770971,-80.05343752
8,09D09,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H02660,UNIDAD EDUCATIVA LUIS ENRIQUE MORALES ALFARO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,50,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.206758944,-80.07040384
8,09D07,GUAYAS,GUAYAQUIL,PASCUALES,Ordinario,09H02713,ESCUELA DE EDUCACION BASICA FISCAL EFREN AVILES PINO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,15,2026,1,2026,1,2918.26,2026,1,1528.0,0,0,0.0,ML_Mo,-2.040044417,-79.98250518
8,09D07,GUAYAS,GUAYAQUIL,PASCUALES,Ordinario,09H02719,UNIDAD EDUCATIVA FISCAL ALFREDO PORTALUPPI VELÁSQUEZ,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,56,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.069716853,-79.93146635
8,09D07,GUAYAS,GUAYAQUIL,PASCUALES,Ordinario,09H02759,UNIDAD EDUCATIVA FISCAL VICENTE DE PIEDRAHITA CARBO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,56,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.045102286,-79.94246887
8,09D07,GUAYAS,GUAYAQUIL,PASCUALES,Ordinario,09H02764,UNIDAD EDUCATIVA FISCAL MODESTO WOLF PASAGUAY,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,26,2026,1,2026,1,2918.26,2026,1,1528.0,0,0,0.0,ML_Mo,-2.024805631,-79.95115623
8,09D07,GUAYAS,GUAYAQUIL,PASCUALES,Ordinario,09H02770,CENTRO DE EDUCACION INICIAL CESAR ANDRADE CORDERO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,151,2026,1,2026,6,17509.56,2026,6,9168.0,2026,1,5748.0,ML_Mo_JE,-2.092797803,-79.91324381
8,09D07,GUAYAS,GUAYAQUIL,PASCUALES,Ordinario,09H02775,UNIDAD EDUCATIVA FISCAL CARLOS JULIO AROSEMENA TOLA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,56,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.073134422,-79.93313306
8,09D07,GUAYAS,GUAYAQUIL,PASCUALES,Ordinario,09H02782,ESCUELA DE EDUCACION BASICA FISCAL ISIDRO AYORA CUEVA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,100,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.070672085,-79.9340259
8,09D01,GUAYAS,GUAYAQUIL,PUNA,Ordinario,09H02815,UNIDAD EDUCATIVA  FISCAL 24 DE SEPTIEMBRE,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,36,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.579254018,-80.00446372
8,09D01,GUAYAS,GUAYAQUIL,PUNA,Ordinario,09H02816,UNIDAD EDUCATIVA FISCAL “JUAN LEÓN MERA”,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,39,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.825653496,-80.1371838
8,09D01,GUAYAS,GUAYAQUIL,PUNA,Ordinario,09H02826,ESCUELA DE EDUCACIÓN BÁSICA FISCAL NICOLAS AUGUSTO GONZALEZ,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,49,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.739809645,-79.90809213
8,09D01,GUAYAS,GUAYAQUIL,PUNA,Ordinario,09H02827,ESCUELA DE EDUCACIÓN BÁSICA FISCAL CACIQUE TUMBALA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,53,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.736308525,-79.91157559
8,09D01,GUAYAS,GUAYAQUIL,PUNA,Ordinario,09H02830,UNIDAD EDUCATIVA FISCAL AMÉRICA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,32,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.94773839,-80.13945698
